Date,Total Profit,Value
2013-04-24,"(41469113.277, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'LCZ', 'LHZ'])",41469113.277
2013-04-25,"(42890997.54440001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'SELL', nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'HGZ', 'LCZ', 'LHZ'])",42890997.54440001
2013-04-26,"(42890347.9882, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'HGZ', 'LHZ'])",42890347.9882
2013-04-29,"(42889534.9082, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'HGZ', 'LHZ'])",42889534.9082
2013-04-30,"(42889620.36450001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['HGZ'])",42889620.36450001
2013-05-01,"(41466067.545700006, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['HGZ'])",41466067.545700006
2013-05-02,"(42889466.4019, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['HGZ'])",42889466.4019
2013-05-03,"(42889464.4332, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['HGZ'])",42889464.4332
2013-05-06,"(42889627.90320001, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'HGZ'])",42889627.90320001
2013-05-07,"(42890050.7132, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ'])",42890050.7132
2013-05-08,"(42889203.7232, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ'])",42889203.7232
2013-05-09,"(42889383.7232, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ'])",42889383.7232
2013-05-10,"(42888333.7232, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ'])",42888333.7232
2013-05-13,"(42885942.76320001, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ'])",42885942.76320001
2013-05-14,"(42884076.7207, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ'])",42884076.7207
2013-05-15,"(42881825.8232, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ'])",42881825.8232
2013-05-16,"(42881450.8232, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ'])",42881450.8232
2013-05-17,"(42882378.733200006, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ'])",42882378.733200006
2013-05-20,"(42882021.983200006, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ'])",42882021.983200006
2013-05-21,"(42880246.983200006, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ'])",42880246.983200006
2013-05-22,"(42881004.4082, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ'])",42881004.4082
2013-05-23,"(42874839.633200005, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan], ['CLZ', 'DXZ', 'LCZ', 'SN'])",42874839.633200005
2013-05-24,"(42869312.758200005, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', nan, nan], ['DXZ', 'LCZ', 'SN', 'SX'])",42869312.758200005
2013-05-28,"(42738768.04320001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, 'BUY', nan, nan], ['DXZ', 'LCZ', 'SMZ', 'SN', 'SX'])",42738768.04320001
2013-05-29,"(42966271.99820001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, 'BUY', nan, nan], ['DXZ', 'SMZ', 'SN', 'SX'])",42966271.99820001
2013-05-30,"(42887135.5332, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, 'HOLD', nan, nan], ['DXZ', 'SMZ', 'SN', 'SX'])",42887135.5332
2013-05-31,"(43327991.917600006, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, 'HOLD', nan, nan], ['KCN', 'SMZ', 'SN', 'SX'])",43327991.917600006
2013-06-03,"(43985380.4676, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'BUY', 'HOLD', nan, nan], ['KCN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43985380.4676
2013-06-04,"(43783165.0576, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'HOLD', 'BUY', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43783165.0576
2013-06-05,"(43606714.347600006, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'HOLD', 'BUY', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43606714.347600006
2013-06-06,"(43634781.51760001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43634781.51760001
2013-06-07,"(44123243.448800005, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",44123243.448800005
2013-06-10,"(43665299.7301, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43665299.7301
2013-06-11,"(44444833.0895, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'SELL', 'HOLD', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",44444833.0895
2013-06-12,"(44250039.7707, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'BUY', 'HOLD', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",44250039.7707
2013-06-13,"(44115293.5207, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'BUY', 'HOLD', 'HOLD', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",44115293.5207
2013-06-14,"(43982945.6207, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'SELL', 'SELL', 'HOLD', 'SELL', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43982945.6207
2013-06-17,"(43983770.8457, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'HOLD', nan, nan, nan], ['KCN', 'SMN', 'SUCZ'])",43983770.8457
2013-06-18,"(44007842.0957, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['KCN', 'SUCZ'])",44007842.0957
2013-06-19,"(44016778.18570001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan], ['KCN', 'SMN', 'SUCZ'])",44016778.18570001
2013-06-20,"(43995643.085700005, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'BUY', 'HOLD', 'BUY', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43995643.085700005
2013-06-21,"(43694623.930700004, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', 'SELL', 'HOLD', 'SELL', nan, nan], ['KCN', 'SMN', 'SMZ', 'SN', 'SUCZ', 'SX'])",43694623.930700004
2013-06-24,"(43702742.680700004, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['KCN', 'SUCZ'])",43702742.680700004
2013-06-25,"(43715440.695700005, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', 'HOLD', nan, nan, nan], ['KCN', 'SMN', 'SN', 'SUCZ'])",43715440.695700005
2013-06-26,"(43774646.3901, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', 'BUY', 'BUY', 'HOLD', nan, nan, nan], ['KCN', 'SBV', 'SMN', 'SMZ', 'SN', 'SUCZ'])",43774646.3901
2013-06-27,"(43871094.72710001, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', 'BUY', 'BUY', 'HOLD', nan, nan, nan], ['KCN', 'SBV', 'SMN', 'SMZ', 'SN', 'SUCZ'])",43871094.72710001
2013-06-28,"(44055330.2374, [nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, 'HOLD', 'BUY', 'HOLD', 'HOLD', nan, nan, nan], ['CLZ', 'DXZ', 'KCN', 'SBV', 'SMN', 'SMZ', 'SN', 'SUCZ'])",44055330.2374
2013-07-01,"(39901179.33540001, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'BUY', nan, 'SELL', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', 'SELL', 'SELL', nan, nan, nan], ['CLZ', 'DXZ', 'HGZ', 'KCN', 'SMN', 'SMZ', 'SN', 'SUCZ'])",39901179.33540001
2013-07-02,"(39902207.7479, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, 'BUY', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'HGZ', 'KCN'])",39902207.7479
2013-07-03,"(39904202.010400005, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",39904202.010400005
2013-07-05,"(39908412.0204, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan], ['CLZ', 'DXZ', 'KCN', 'SUCZ'])",39908412.0204
2013-07-08,"(39907459.5204, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",39907459.5204
2013-07-09,"(39917510.025400005, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ', 'KCN'])",39917510.025400005
2013-07-10,"(39920375.025400005, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ'])",39920375.025400005
2013-07-11,"(39917285.025400005, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'DXZ'])",39917285.025400005
2013-07-12,"(39919332.3804, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', nan, nan, nan], ['CLZ', 'DXZ', 'SMZ', 'SUCZ'])",39919332.3804
2013-07-15,"(39916458.720400006, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, 'BUY', nan, nan, nan], ['CLZ', 'SMZ', 'SUCZ'])",39916458.720400006
2013-07-16,"(39897219.4354, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', nan, nan, nan], ['CLZ', 'SMZ', 'SUCZ'])",39897219.4354
2013-07-17,"(39922686.9354, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'SELL', nan, nan, nan], ['CLZ', 'SMZ', 'SUCZ'])",39922686.9354
2013-07-18,"(39920660.6854, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan], ['CLZ', 'SMZ', 'SX'])",39920660.6854
2013-07-19,"(39845226.63730001, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, 'SELL', nan, nan], ['CLZ', 'KCZ', 'SMZ', 'SX'])",39845226.63730001
2013-07-22,"(39839361.8279, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan], ['CLZ', 'KCZ', 'SX'])",39839361.8279
2013-07-23,"(39865743.7029, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan], ['CLZ', 'SX'])",39865743.7029
2013-07-24,"(39602746.502900004, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan], ['CLZ', 'GCZ', 'SX'])",39602746.502900004
2013-07-25,"(39607038.487900004, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ'])",39607038.487900004
2013-07-26,"(39609480.89790001, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ'])",39609480.89790001
2013-07-29,"(39610963.8729, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan], ['CLZ', 'GCZ', 'SUCZ'])",39610963.8729
2013-07-30,"(39593705.2729, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan], ['GCZ', 'SUCZ'])",39593705.2729
2013-07-31,"(39710116.572900005, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan], ['GCZ', 'SUCZ'])",39710116.572900005
2013-08-01,"(39681967.227900006, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'GCZ', 'SUCZ'])",39681967.227900006
2013-08-02,"(39682315.352900006, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'SUCZ'])",39682315.352900006
2013-08-05,"(39670903.7979, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'SUCZ'])",39670903.7979
2013-08-06,"(39704533.7979, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'SUCZ'])",39704533.7979
2013-08-07,"(39727450.197900005, [nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'SUCZ'])",39727450.197900005
2013-08-08,"(39761890.197900005, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan], ['SUCZ'])",39761890.197900005
2013-08-09,"(37918006.4979, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['GCZ'])",37918006.4979
2013-08-12,"(39761847.5429, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'GCZ', 'LHN', 'SIZ', 'SUCZ'])",39761847.5429
2013-08-13,"(39730522.8304, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'GCZ', 'LHN', 'SIZ', 'SUCZ'])",39730522.8304
2013-08-14,"(39708214.2179, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan], ['CLZ', 'GCZ', 'SIZ', 'SUCZ'])",39708214.2179
2013-08-15,"(37949221.087900005, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'SIZ'])",37949221.087900005
2013-08-16,"(39721049.2079, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'SELL', nan, nan, nan], ['CLZ', 'GCZ', 'SIZ', 'SUCZ'])",39721049.2079
2013-08-19,"(39713362.4029, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', 'BUY', nan, nan], ['CLZ', 'CTZ', 'GCZ', 'SIZ', 'SUCZ', 'SX'])",39713362.4029
2013-08-20,"(39896695.7929, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, 'BUY', 'BUY', nan, nan], ['CLZ', 'CTZ', 'GCZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",39896695.7929
2013-08-21,"(39788622.3729, [nan, nan, nan, nan, nan, 'SELL', nan, nan, 'SELL', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, 'BUY', 'BUY', nan, nan], ['CLZ', 'CTZ', 'GCZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",39788622.3729
2013-08-22,"(39538507.0629, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, 'HOLD', 'HOLD', nan, nan], ['GCZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",39538507.0629
2013-08-23,"(40119487.0629, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, 'HOLD', 'HOLD', nan, nan], ['GCZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",40119487.0629
2013-08-26,"(41064344.587900005, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, 'HOLD', 'HOLD', nan, nan], ['CLZ', 'GCZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",41064344.587900005
2013-08-27,"(42589484.6079, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'SELL', nan, 'HOLD', 'SELL', nan, nan], ['CLZ', 'GCZ', 'SIZ', 'SMZ', 'SUCZ', 'SX'])",42589484.6079
2013-08-28,"(42771886.7979, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', 'HOLD', nan, nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SN', 'SUCZ'])",42771886.7979
